;country_name_short;country_name;election_date;start_date;cabinet_name;caretaker;cabinet_party;prime_minister;seats;election_seats_total;party_name_short;party_name;party_name_english;left_right;country_id;election_id;cabinet_id;previous_cabinet_id;party_id
7208;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;1;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;715;957;955;214
7209;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;3;120;Mapam;Mifleget HaPoalim HaMeuhedet;United Workers Party;3.3;34;715;957;955;1168
7210;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;38;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;715;957;955;244
7211;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;5;120;Ratz;Hatnuah Lezhiot Ha'ezrach;Movement for Civil Rights and Peace;3.3;34;715;957;955;305
7212;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;1;120;ReMiSh;HaReshima HaMitkademet LeShalom;Progressive List for Peace;1.3;34;715;957;955;390
7213;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;715;957;955;732
7214;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;1;0;5;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;715;957;955;788
7215;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;2;120;Shinui;Shinui;Change;5.4776;34;715;957;955;1850
7216;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;3;120;Tehiya;Tehiya;Revival;7.4;34;715;957;955;1660
7217;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;2;120;Tzomet;Tzomet;Crossroads;8.8;34;715;957;955;976
7218;ISR;Israel;11/1/1988;1/21/1992;Shamir IX;0;0;0;4;120;none;no party affiliation;no party affiliation;#N/A;34;715;957;955;123
7219;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;32;120;L;Likud;The Consolidation;6.6788;34;716;958;957;678
7220;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;3;120;M;Moledet;Homeland;7.4;34;716;958;957;980
7221;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;2;120;Mada;Miflaga Demokratit Aravit  al-Hizb al-Dimuqrati al-Arabi;Arab Democratic Party;1.0526;34;716;958;957;1150
7222;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;6;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;716;958;957;214
7223;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;1;1;44;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;716;958;957;244
7224;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;1;0;12;120;Meretz;Meretz;Energy;1.7786;34;716;958;957;1419
7225;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;716;958;957;732
7226;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;1;0;6;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;716;958;957;788
7227;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;8;120;Tzomet;Tzomet;Crossroads;8.8;34;716;958;957;976
7228;ISR;Israel;6/23/1992;7/13/1992;Rabin IV;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;716;958;957;1303
7229;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;32;120;L;Likud;The Consolidation;6.6788;34;716;959;958;678
7230;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;3;120;M;Moledet;Homeland;7.4;34;716;959;958;980
7231;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;2;120;Mada;Miflaga Demokratit Aravit  al-Hizb al-Dimuqrati al-Arabi;Arab Democratic Party;1.0526;34;716;959;958;1150
7232;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;6;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;716;959;958;214
7233;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;1;1;44;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;716;959;958;244
7234;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;1;0;12;120;Meretz;Meretz;Energy;1.7786;34;716;959;958;1419
7235;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;716;959;958;732
7236;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;6;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;716;959;958;788
7237;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;8;120;Tzomet;Tzomet;Crossroads;8.8;34;716;959;958;976
7238;ISR;Israel;6/23/1992;9/14/1993;Rabin V;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;716;959;958;1303
7239;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;32;120;L;Likud;The Consolidation;6.6788;34;716;1120;959;678
7240;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;3;120;M;Moledet;Homeland;7.4;34;716;1120;959;980
7241;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;2;120;Mada;Miflaga Demokratit Aravit  al-Hizb al-Dimuqrati al-Arabi;Arab Democratic Party;1.0526;34;716;1120;959;1150
7242;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;6;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;716;1120;959;214
7243;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;1;1;44;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;716;1120;959;244
7244;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;1;0;12;120;Meretz;Meretz;Energy;1.7786;34;716;1120;959;1419
7245;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;716;1120;959;732
7246;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;6;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;716;1120;959;788
7247;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;5;120;Tzomet;Tzomet;Crossroads;8.8;34;716;1120;959;976
7248;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;716;1120;959;1303
7249;ISR;Israel;6/23/1992;1/9/1995;Rabin VI;0;1;0;3;120;Yiud;Yiud;Mission;8.8;34;716;1120;959;2355
7250;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;32;120;L;Likud;The Consolidation;6.6788;34;716;960;1120;678
7251;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;2;120;M;Moledet;Homeland;7.4;34;716;960;1120;980
7252;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;2;120;Mada;Miflaga Demokratit Aravit  al-Hizb al-Dimuqrati al-Arabi;Arab Democratic Party;1.0526;34;716;960;1120;1150
7253;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;6;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;716;960;1120;214
7254;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;1;1;44;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;716;960;1120;244
7255;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;1;0;12;120;Meretz;Meretz;Energy;1.7786;34;716;960;1120;1419
7256;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;716;960;1120;732
7257;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;6;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;716;960;1120;788
7258;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;5;120;Tzomet;Tzomet;Crossroads;8.8;34;716;960;1120;976
7259;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;716;960;1120;1303
7260;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;1;0;3;120;Yiud;Yiud;Mission;8.8;34;716;960;1120;2355
7261;ISR;Israel;6/23/1992;11/22/1995;Peres II;0;0;0;1;120;none;no party affiliation;no party affiliation;#N/A;34;716;960;1120;123
7262;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;4;120;DS;HaDerekh HaShlishit;The Third Way;6;34;717;961;960;279
7263;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;5;120;Gesher;Gesher;Bridge;7.4;34;717;961;960;1862
7264;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;1;24;120;L;Likud;The Consolidation;6.6788;34;717;961;960;678
7265;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;2;120;M;Moledet;Homeland;7.4;34;717;961;960;980
7266;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;9;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;717;961;960;214
7267;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;34;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;717;961;960;244
7268;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;9;120;Meretz;Meretz;Energy;1.7786;34;717;961;960;1419
7269;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;4;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;717;961;960;1846
7270;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;5;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;717;961;960;732
7271;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;10;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;717;961;960;788
7272;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;3;120;Tzomet;Tzomet;Crossroads;8.8;34;717;961;960;976
7273;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;1;0;7;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;717;961;960;277
7274;ISR;Israel;5/29/1996;6/18/1996;Netanyahu I;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;717;961;960;1303
7275;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;0;4;120;DS;HaDerekh HaShlishit;The Third Way;6;34;717;1158;961;279
7276;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;5;120;Gesher;Gesher;Bridge;7.4;34;717;1158;961;1862
7277;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;1;24;120;L;Likud;The Consolidation;6.6788;34;717;1158;961;678
7278;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;2;120;M;Moledet;Homeland;7.4;34;717;1158;961;980
7279;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;0;9;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;717;1158;961;214
7280;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;34;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;717;1158;961;244
7281;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;9;120;Meretz;Meretz;Energy;1.7786;34;717;1158;961;1419
7282;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;4;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;717;1158;961;1846
7283;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;5;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;717;1158;961;732
7284;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;0;10;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;717;1158;961;788
7285;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;0;3;120;Tzomet;Tzomet;Crossroads;8.8;34;717;1158;961;976
7286;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;1;0;7;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;717;1158;961;277
7287;ISR;Israel;5/29/1996;1/4/1998;Netanyahu II;0;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;717;1158;961;1303
7288;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;0;4;120;DS;HaDerekh HaShlishit;The Third Way;6;34;717;1159;1158;279
7289;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;5;120;Gesher;Gesher;Bridge;7.4;34;717;1159;1158;1862
7290;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;1;24;120;L;Likud;The Consolidation;6.6788;34;717;1159;1158;678
7291;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;2;120;M;Moledet;Homeland;7.4;34;717;1159;1158;980
7292;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;0;9;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;717;1159;1158;214
7293;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;34;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;717;1159;1158;244
7294;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;9;120;Meretz;Meretz;Energy;1.7786;34;717;1159;1158;1419
7295;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;4;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;717;1159;1158;1846
7296;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;5;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;717;1159;1158;732
7297;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;0;10;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;717;1159;1158;788
7298;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;0;3;120;Tzomet;Tzomet;Crossroads;8.8;34;717;1159;1158;976
7299;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;1;0;7;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;717;1159;1158;277
7300;ISR;Israel;5/29/1996;12/21/1998;Netanyahu III;1;0;0;4;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;717;1159;1158;1303
7301;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;2;120;AE;Am Ehad;One Nation;2.9825;34;718;1121;1159;615
7302;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;2;120;Balad;Brit Le'umit Demokratit;National Democratic Assembly;0.7407;34;718;1121;1159;805
7303;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;4;120;HaLe-T;HaIhud HaLeumiTkuma;National Union--Tkuma;9.5906;34;718;1121;1159;1357
7304;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;1;120;He-TnLe;Herut  HaTnu'a HaLeumit;Herut -- The National Movement;8.8;34;718;1121;1159;2361
7305;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;19;120;L;Likud;The Consolidation;6.6788;34;718;1121;1159;678
7306;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;718;1121;1159;214
7307;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;1;26;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;718;1121;1159;244
7308;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;0;10;120;Meretz;Meretz;Energy;1.7786;34;718;1121;1159;1419
7309;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;0;6;120;MiHa;Mifleget Hamerkaz;Centre Party;6;34;718;1121;1159;1863
7310;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;5;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;718;1121;1159;1846
7311;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;718;1121;1159;732
7312;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;0;17;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;718;1121;1159;788
7313;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;6;120;Shinui;Shinui;Change;5.4776;34;718;1121;1159;1850
7314;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;4;120;YB;Yisrael Beiteinu;Israel is Our Home;8.8;34;718;1121;1159;1816
7315;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;1;0;6;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;718;1121;1159;277
7316;ISR;Israel;5/17/1999;7/6/1999;Barak I;0;0;0;5;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;718;1121;1159;1303
7317;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;2;120;AE;Am Ehad;One Nation;2.9825;34;718;962;1121;615
7318;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;1;120;Balad;Brit Le'umit Demokratit;National Democratic Assembly;0.7407;34;718;962;1121;805
7319;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;8;120;HaLe-T;HaIhud HaLeumiTkuma;National Union--Tkuma;9.5906;34;718;962;1121;1357
7320;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;1;120;He-TnLe;Herut  HaTnu'a HaLeumit;Herut -- The National Movement;8.8;34;718;962;1121;2361
7321;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;19;120;L;Likud;The Consolidation;6.6788;34;718;962;1121;678
7322;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;718;962;1121;214
7323;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;1;1;26;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;718;962;1121;244
7324;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;10;120;Meretz;Meretz;Energy;1.7786;34;718;962;1121;1419
7325;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;1;0;6;120;MiHa;Mifleget Hamerkaz;Centre Party;6;34;718;962;1121;1863
7326;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;5;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;718;962;1121;1846
7327;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;718;962;1121;732
7328;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;17;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;718;962;1121;788
7329;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;6;120;Shinui;Shinui;Change;5.4776;34;718;962;1121;1850
7330;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;1;120;Taal;Tnu'a Aravit LeHithadshut;Arab Movement for Renewal;#N/A;34;718;962;1121;2353
7331;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;4;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;718;962;1121;277
7332;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;5;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;718;962;1121;1303
7333;ISR;Israel;5/17/1999;7/11/2000;Barak II;0;0;0;3;120;none;no party affiliation;no party affiliation;#N/A;34;718;962;1121;123
7334;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;2;120;AE;Am Ehad;One Nation;2.9825;34;718;1138;962;615
7335;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;1;120;Balad;Brit Le'umit Demokratit;National Democratic Assembly;0.7407;34;718;1138;962;805
7336;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;8;120;HaLe-T;HaIhud HaLeumiTkuma;National Union--Tkuma;9.5906;34;718;1138;962;1357
7337;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;1;120;He-TnLe;Herut  HaTnu'a HaLeumit;Herut -- The National Movement;8.8;34;718;1138;962;2361
7338;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;19;120;L;Likud;The Consolidation;6.6788;34;718;1138;962;678
7339;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;718;1138;962;214
7340;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;1;1;26;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;718;1138;962;244
7341;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;10;120;Meretz;Meretz;Energy;1.7786;34;718;1138;962;1419
7342;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;1;0;6;120;MiHa;Mifleget Hamerkaz;Centre Party;6;34;718;1138;962;1863
7343;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;5;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;718;1138;962;1846
7344;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;718;1138;962;732
7345;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;17;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;718;1138;962;788
7346;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;6;120;Shinui;Shinui;Change;5.4776;34;718;1138;962;1850
7347;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;1;120;Taal;Tnu'a Aravit LeHithadshut;Arab Movement for Renewal;#N/A;34;718;1138;962;2353
7348;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;4;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;718;1138;962;277
7349;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;5;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;718;1138;962;1303
7350;ISR;Israel;5/17/1999;12/10/2000;Barak III;1;0;0;3;120;none;no party affiliation;no party affiliation;#N/A;34;718;1138;962;123
7351;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;2;120;AE;Am Ehad;One Nation;2.9825;34;718;965;1138;615
7352;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;1;120;Balad;Brit Le'umit Demokratit;National Democratic Assembly;0.7407;34;718;965;1138;805
7353;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;3;120;Gesher;Gesher;Bridge;7.4;34;718;965;1138;1862
7354;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;1;0;8;120;HaLe-T;HaIhud HaLeumiTkuma;National Union--Tkuma;9.5906;34;718;965;1138;1357
7355;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;1;120;He-TnLe;Herut  HaTnu'a HaLeumit;Herut -- The National Movement;8.8;34;718;965;1138;2361
7356;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;1;1;19;120;L;Likud;The Consolidation;6.6788;34;718;965;1138;678
7357;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;718;965;1138;214
7358;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;1;0;26;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;718;965;1138;244
7359;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;10;120;Meretz;Meretz;Energy;1.7786;34;718;965;1138;1419
7360;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;3;120;MiHa;Mifleget Hamerkaz;Centre Party;6;34;718;965;1138;1863
7361;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;3;120;Raam;al-Q?'ima al-'Arabiyya al-Muwa??ada;United Arab List;#N/A;34;718;965;1138;1846
7362;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;3;120;R|H;Rakah | Hadash;New Communist List | Democratic Front;1.3;34;718;965;1138;732
7363;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;1;0;17;120;Shas;Shomrei Sfarad;Sfarad's guards of the Torah;7.0417;34;718;965;1138;788
7364;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;6;120;Shinui;Shinui;Change;5.4776;34;718;965;1138;1850
7365;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;1;120;Taal;Tnu'a Aravit LeHithadshut;Arab Movement for Renewal;#N/A;34;718;965;1138;2353
7366;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;1;0;4;120;YBA;Yisrael Ba-Aliya;Israel for Immigration;6;34;718;965;1138;277
7367;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;5;120;YaToMe;Yahadut HaTora HaMeuhedet;United Torah Judaism;6.9396;34;718;965;1138;1303
7368;ISR;Israel;5/17/1999;3/7/2001;Sharon I;0;0;0;5;120;none;no party affiliation;no party affiliation;#N/A;34;718;965;1138;123
7369;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;2;120;AE;Am Ehad;One Nation;2.9825;34;718;966;965;615
7370;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;1;120;Balad;Brit Le'umit Demokratit;National Democratic Assembly;0.7407;34;718;966;965;805
7371;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;3;120;Gesher;Gesher;Bridge;7.4;34;718;966;965;1862
7372;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;1;0;8;120;HaLe-T;HaIhud HaLeumiTkuma;National Union--Tkuma;9.5906;34;718;966;965;1357
7373;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;1;120;He-TnLe;Herut  HaTnu'a HaLeumit;Herut -- The National Movement;8.8;34;718;966;965;2361
7374;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;1;1;19;120;L;Likud;The Consolidation;6.6788;34;718;966;965;678
7375;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;5;120;Mafdal;Miflaga Datit Leumit;National Religious Party;8.6207;34;718;966;965;214
7376;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;1;0;27;120;Ma|Av;HaMa'arakh | HaAvoda;Alignment | Labor;3.3;34;718;966;965;244
7377;ISR;Israel;5/17/1999;8/29/2001;Sharon II;0;0;0;10;120;Meretz;Meretz;Energy;1.7786;34;718;966;965;1419
